country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","26-02-2026 19:00:00",19.1135051,73.008978,PM10,NA,NA,NA
India,Maharashtra,"Navi Mumbai","Nerul, Navi Mumbai - MPCB","26-02-2026 19:00:00",19.008751,73.016620,PM2.5,25,129,55
India,Maharashtra,"Navi Mumbai","Nerul, Navi Mumbai - MPCB","26-02-2026 19:00:00",19.008751,73.016620,NH3,5,5,5
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","26-02-2026 19:00:00",19.0575752,73.0151367,PM2.5,6,167,62
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","26-02-2026 19:00:00",19.0575752,73.0151367,SO2,12,33,19
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM","26-02-2026 19:00:00",18.614767,73.799516,PM10,46,133,88
India,Maharashtra,Pune,"Bhosari, Pune - IITM","26-02-2026 19:00:00",18.640051,73.848956,PM2.5,9,88,44
India,Maharashtra,Pune,"Bhosari, Pune - IITM","26-02-2026 19:00:00",18.640051,73.848956,PM10,19,91,53
India,Maharashtra,Pune,"Bhosari, Pune - IITM","26-02-2026 19:00:00",18.640051,73.848956,CO,28,92,52
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM","26-02-2026 19:00:00",18.605770,73.749976,OZONE,2,80,50
India,Maharashtra,Pune,"Dhankawadi, Pune - IITM","26-02-2026 19:00:00",18.459883,73.852193,OZONE,20,90,73
India,Maharashtra,Pune,"Hadapsar, Pune - IITM","26-02-2026 19:00:00",18.501793,73.927532,CO,6,123,67
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","26-02-2026 19:00:00",23.7176342,92.7192841,SO2,17,18,17
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","26-02-2026 19:00:00",23.7176342,92.7192841,OZONE,2,12,8
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB","26-02-2026 19:00:00",25.6635413,94.0989878,SO2,16,91,71
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","26-02-2026 19:00:00",21.51161,86.89088,CO,30,64,37
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","26-02-2026 19:00:00",22.1166054,85.3945546,PM2.5,22,305,91
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","26-02-2026 19:00:00",22.1166054,85.3945546,CO,7,68,25
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","26-02-2026 19:00:00",18.454450,73.854155,OZONE,30,42,40
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","26-02-2026 19:00:00",18.536457,73.805454,PM2.5,7,70,26
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","26-02-2026 19:00:00",18.536457,73.805454,PM10,16,86,41
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","26-02-2026 19:00:00",18.547056,73.826908,SO2,1,6,3
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","26-02-2026 19:00:00",18.547056,73.826908,CO,8,66,12
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM","26-02-2026 19:00:00",18.664282,73.763966,PM2.5,3,71,33
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","26-02-2026 19:00:00",19.222279,72.957979,OZONE,8,32,26
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","26-02-2026 19:00:00",19.4458210,72.7988231,CO,7,143,13
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","26-02-2026 19:00:00",19.4458210,72.7988231,OZONE,1,24,16
India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB","26-02-2026 19:00:00",25.5803419,91.8942571,PM10,NA,NA,NA
India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB","26-02-2026 19:00:00",25.5803419,91.8942571,NO2,11,32,21
India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB","26-02-2026 19:00:00",25.5803419,91.8942571,SO2,24,31,28
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","26-02-2026 19:00:00",21.152875,79.0517531,PM10,80,165,123
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","26-02-2026 19:00:00",21.152875,79.0517531,CO,6,119,22
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","26-02-2026 19:00:00",21.152875,79.0517531,OZONE,1,28,21
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","26-02-2026 19:00:00",21.143383,79.048912,NO2,13,74,31
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","26-02-2026 19:00:00",21.143383,79.048912,SO2,8,64,25
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","26-02-2026 19:00:00",20.0073285,73.7762427,OZONE,10,48,22
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","26-02-2026 19:00:00",19.02579,73.10297,PM10,23,86,58
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","26-02-2026 19:00:00",19.02579,73.10297,NO2,10,33,19
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","26-02-2026 19:00:00",19.265594,76.761463,SO2,1,16,12
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","26-02-2026 19:00:00",19.265594,76.761463,CO,8,14,10
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","26-02-2026 19:00:00",18.59051,73.77946,NH3,3,6,4
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","26-02-2026 19:00:00",17.65439,75.90649,NO2,29,138,56
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","26-02-2026 19:00:00",19.26777,72.97182,NO2,7,76,34
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","26-02-2026 19:00:00",19.26777,72.97182,SO2,1,3,2
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","26-02-2026 19:00:00",19.26777,72.97182,CO,4,65,8
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","26-02-2026 19:00:00",19.222279,72.957979,SO2,1,14,6
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","26-02-2026 19:00:00",19.222279,72.957979,CO,10,49,13
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","26-02-2026 19:00:00",19.10861,72.83622,PM2.5,14,37,25
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","26-02-2026 19:00:00",19.10861,72.83622,CO,21,22,22
India,Maharashtra,Mumbai,"Worli, Mumbai -MPCB","26-02-2026 19:00:00",18.9942180,72.8158167,NO2,18,60,34
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","26-02-2026 19:00:00",21.121801,79.04952,CO,6,102,17
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","26-02-2026 19:00:00",21.14472,79.107595,NH3,NA,NA,NA
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","26-02-2026 19:00:00",26.895552,76.334753,CO,24,124,44
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","26-02-2026 19:00:00",26.699557,77.898881,PM2.5,23,270,84
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","26-02-2026 19:00:00",26.699557,77.898881,NO2,20,60,31
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","26-02-2026 19:00:00",26.699557,77.898881,NH3,12,17,13
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","26-02-2026 19:00:00",26.699557,77.898881,SO2,4,9,6
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","26-02-2026 19:00:00",23.837789,73.714926,PM2.5,27,230,75
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","26-02-2026 19:00:00",23.837789,73.714926,CO,40,74,43
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","26-02-2026 19:00:00",29.610750,74.283608,PM10,61,318,116
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","26-02-2026 19:00:00",29.610750,74.283608,NH3,5,10,8
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","26-02-2026 19:00:00",29.610750,74.283608,OZONE,15,97,88
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","26-02-2026 19:00:00",26.902909,75.836858,PM2.5,10,173,78
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","26-02-2026 19:00:00",26.902909,75.836858,NO2,11,91,44
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","26-02-2026 19:00:00",26.902909,75.836858,NH3,5,27,14
India,Odisha,Rourkela,"Sector-2, Rourkela - OSPCB","26-02-2026 19:00:00",22.24500000,84.88111111,PM2.5,39,59,50
India,Odisha,Rourkela,"Sector-2, Rourkela - OSPCB","26-02-2026 19:00:00",22.24500000,84.88111111,PM10,43,74,58
India,Odisha,Rourkela,"Sector-2, Rourkela - OSPCB","26-02-2026 19:00:00",22.24500000,84.88111111,CO,31,44,33
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB","26-02-2026 19:00:00",21.606865,85.510538,CO,16,31,22
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","26-02-2026 19:00:00",20.9360711,85.1707021,OZONE,29,68,61
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB","26-02-2026 19:00:00",21.869985,85.167016,PM2.5,NA,NA,NA
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","26-02-2026 19:00:00",11.9309,79.8027,PM2.5,15,90,44
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","26-02-2026 19:00:00",11.9309,79.8027,PM10,18,82,44
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","26-02-2026 19:00:00",11.9309,79.8027,CO,6,40,19
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","26-02-2026 19:00:00",11.9309,79.8027,OZONE,1,61,56
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB","26-02-2026 19:00:00",30.233011,74.907758,PM10,42,436,157
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB","26-02-2026 19:00:00",30.233011,74.907758,NO2,16,25,19
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","26-02-2026 19:00:00",31.321907,75.578914,PM10,72,105,88
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","26-02-2026 19:00:00","30.736056 ",76.209694,SO2,6,11,10
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB","26-02-2026 19:00:00",30.9028,75.8086,PM2.5,69,125,92
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB","26-02-2026 19:00:00",30.9028,75.8086,NO2,38,46,41
India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB","26-02-2026 19:00:00",30.649961,76.331442,SO2,NA,NA,NA
India,Punjab,Patiala,"Model Town, Patiala - PPCB","26-02-2026 19:00:00",30.349388,76.366642,PM10,107,147,121
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements","26-02-2026 19:00:00",31.0325454,76.5623046,CO,26,33,29
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","26-02-2026 19:00:00",26.470859,74.646594,NO2,26,35,30
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","26-02-2026 19:00:00",26.470859,74.646594,NH3,3,4,4
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","26-02-2026 19:00:00",27.554793,76.611536,NO2,38,115,63
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","26-02-2026 19:00:00",27.554793,76.611536,SO2,24,55,34
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","26-02-2026 19:00:00",27.554793,76.611536,OZONE,9,90,55
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB","26-02-2026 19:00:00",28.207266,76.829265,PM2.5,40,392,253
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB","26-02-2026 19:00:00",28.207266,76.829265,PM10,110,500,291
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","26-02-2026 19:00:00",25.435774,75.644272,PM2.5,30,190,68
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","26-02-2026 19:00:00",24.892047,74.623527,PM2.5,38,346,111
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","26-02-2026 19:00:00",24.892047,74.623527,PM10,35,456,124
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","26-02-2026 19:00:00",24.892047,74.623527,SO2,3,13,8
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB","26-02-2026 19:00:00",28.296139,74.961696,OZONE,42,106,99
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","26-02-2026 19:00:00",21.941841,86.728318,NO2,3,48,17
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","26-02-2026 19:00:00",20.240790,85.836784,PM2.5,73,170,104
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","26-02-2026 19:00:00",20.240790,85.836784,CO,33,113,54
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","26-02-2026 19:00:00",20.34652,85.81630,NO2,12,92,22
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","26-02-2026 19:00:00",21.8004996,83.8396977,NO2,9,20,15
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","26-02-2026 19:00:00","20.48891     ","85.84768     ",NH3,5,7,6
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","26-02-2026 19:00:00",26.843698,75.766894,SO2,4,16,8
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","26-02-2026 19:00:00",26.9164092,75.7994901,PM10,23,140,86
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","26-02-2026 19:00:00",26.9164092,75.7994901,CO,62,115,76
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","26-02-2026 19:00:00",26.786682,75.827928,NH3,3,7,5
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","26-02-2026 19:00:00",26.786682,75.827928,OZONE,7,107,88
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","26-02-2026 19:00:00",26.9502929,75.730943,PM2.5,18,157,76
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","26-02-2026 19:00:00",21.643900,85.599355,CO,24,30,27
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB","26-02-2026 19:00:00",21.847279,85.416905,OZONE,8,28,22
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB","26-02-2026 19:00:00",22.18972222,84.86277778,PM2.5,76,95,82
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","26-02-2026 19:00:00",22.220833,84.809444,PM2.5,54,130,82
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","26-02-2026 19:00:00",25.747299,71.393989,NO2,9,86,32
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB","26-02-2026 19:00:00",25.339605,74.618883,PM10,40,438,121
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","26-02-2026 19:00:00",28.194909,76.862296,PM2.5,122,416,291
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","26-02-2026 19:00:00",28.194909,76.862296,OZONE,5,57,43
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","26-02-2026 19:00:00",29.931624,73.864511,NO2,22,151,62
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","26-02-2026 19:00:00",29.931624,73.864511,NH3,2,6,4
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","26-02-2026 19:00:00",29.931624,73.864511,CO,20,124,39
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","26-02-2026 19:00:00",26.159933,75.780517,PM10,44,90,68
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","26-02-2026 19:00:00",24.5886166,73.6321397,PM10,80,172,118
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","26-02-2026 19:00:00",24.5886166,73.6321397,NO2,1,91,46
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","26-02-2026 19:00:00",24.5886166,73.6321397,NH3,5,6,5
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","26-02-2026 19:00:00",27.338530,88.614099,PM2.5,34,80,52
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","26-02-2026 19:00:00",27.338530,88.614099,PM10,37,72,53
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","26-02-2026 19:00:00",27.338530,88.614099,NO2,6,7,6
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB","26-02-2026 19:00:00",13.0664,"80.2112 ",NH3,2,3,3
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB","26-02-2026 19:00:00",17.540891,78.358528,CO,8,46,36
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","26-02-2026 19:00:00",17.460103,78.334361,PM10,NA,NA,NA
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","26-02-2026 19:00:00",17.460103,78.334361,NO2,NA,NA,NA
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","26-02-2026 19:00:00",17.460103,78.334361,NH3,NA,NA,NA
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","26-02-2026 19:00:00",17.470431,78.566959,PM10,70,81,75
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","26-02-2026 19:00:00",17.470431,78.566959,NO2,14,29,17
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","26-02-2026 19:00:00",17.470431,78.566959,OZONE,25,49,41
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","26-02-2026 19:00:00",17.518400,78.278777,PM2.5,26,142,69
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","26-02-2026 19:00:00",17.518400,78.278777,NO2,1,18,9
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","26-02-2026 19:00:00",17.518400,78.278777,CO,6,64,16
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","26-02-2026 19:00:00",17.5316895,78.218939,PM10,33,88,59
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB","26-02-2026 19:00:00",11.0328,77.0349,PM10,63,123,90
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","26-02-2026 19:00:00",10.942451,76.978996,SO2,22,25,23
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","26-02-2026 19:00:00",10.942451,76.978996,CO,14,18,16
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB","26-02-2026 19:00:00",13.4127,80.1081,PM10,37,362,147
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB","26-02-2026 19:00:00",13.4127,80.1081,NO2,20,37,26
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB","26-02-2026 19:00:00",9.865935,78.022669,NO2,NA,NA,NA
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB","26-02-2026 19:00:00",9.865935,78.022669,CO,35,38,36
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB","26-02-2026 19:00:00",9.36399,78.831977,PM10,NA,NA,NA
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","26-02-2026 19:00:00",26.295810,73.082283,OZONE,2,107,94
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","26-02-2026 19:00:00",26.215415,73.070156,PM2.5,13,220,85
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","26-02-2026 19:00:00",26.215415,73.070156,NH3,6,25,14
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","26-02-2026 19:00:00",26.215415,73.070156,SO2,2,7,5
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","26-02-2026 19:00:00",26.253384,72.976571,PM10,40,404,162
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","26-02-2026 19:00:00",26.253384,72.976571,OZONE,3,157,126
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","26-02-2026 19:00:00",26.506177,77.025989,PM10,50,171,100
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","26-02-2026 19:00:00",26.506177,77.025989,NH3,11,19,16
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","26-02-2026 19:00:00",25.196024,75.855668,SO2,3,38,10
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","26-02-2026 19:00:00",25.14389,75.821256,PM2.5,47,145,94
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","26-02-2026 19:00:00",25.14389,75.821256,CO,13,82,22
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","26-02-2026 19:00:00",27.213494,73.734444,PM2.5,13,140,45
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","26-02-2026 19:00:00",27.213494,73.734444,SO2,4,13,6
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","26-02-2026 19:00:00",27.213494,73.734444,OZONE,39,97,83
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","26-02-2026 19:00:00",25.771061," 73.340227",PM10,86,244,138
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","26-02-2026 19:00:00",17.585705,78.126199,OZONE,18,35,30
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","26-02-2026 19:00:00",17.544899,78.486949,PM2.5,48,62,54
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","26-02-2026 19:00:00",17.544899,78.486949,NO2,14,16,15
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB","26-02-2026 19:00:00",17.429398,78.569354,PM2.5,48,71,57
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB","26-02-2026 19:00:00",17.429398,78.569354,PM10,71,96,81
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB","26-02-2026 19:00:00",17.429398,78.569354,NH3,5,6,5
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","26-02-2026 19:00:00",17.37206,78.50864,NH3,3,4,3
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","26-02-2026 19:00:00",25.036360,73.883502,NO2,13,72,31
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","26-02-2026 19:00:00",25.036360,73.883502,CO,9,72,31
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","26-02-2026 19:00:00",26.031443,76.359327,SO2,3,14,9
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","26-02-2026 19:00:00",26.031443,76.359327,CO,1,111,14
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","26-02-2026 19:00:00",27.608912,75.153302,NO2,12,95,35
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","26-02-2026 19:00:00",24.885261,72.857549,NO2,7,103,41
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","26-02-2026 19:00:00",24.588397,76.172782,PM10,48,155,85
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","26-02-2026 19:00:00",28.108988,75.386577,PM10,47,194,112
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","26-02-2026 19:00:00",28.108988,75.386577,NH3,6,13,8
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","26-02-2026 19:00:00",26.295810,73.082283,SO2,1,6,2
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB","26-02-2026 19:00:00",13.1278,80.2642,CO,44,64,56
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","26-02-2026 19:00:00",13.1662,80.2584,PM10,20,216,86
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","26-02-2026 19:00:00",13.164544,80.26285,OZONE,10,10,10
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","26-02-2026 19:00:00",28.406963,77.849831,NO2,16,115,66
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","26-02-2026 19:00:00",27.168897,78.376960,NO2,17,17,17
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","26-02-2026 19:00:00",27.1594,78.3953,PM2.5,29,98,52
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","26-02-2026 19:00:00",27.1594,78.3953,PM10,26,87,46
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","26-02-2026 19:00:00",27.1594,78.3953,SO2,10,14,12
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","26-02-2026 19:00:00",27.1594,78.3953,CO,9,12,10
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","26-02-2026 19:00:00",28.646233,77.358075,CO,34,60,36
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","26-02-2026 19:00:00",28.646233,77.358075,OZONE,9,11,10
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","26-02-2026 19:00:00",28.757294,77.278792,NO2,18,108,67
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","26-02-2026 19:00:00",28.757294,77.278792,SO2,1,20,9
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","26-02-2026 19:00:00",28.757294,77.278792,CO,31,85,42
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","26-02-2026 19:00:00",27.19412,77.96237,CO,2,51,5
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","26-02-2026 19:00:00",27.19862,77.92066,PM2.5,19,224,64
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","26-02-2026 19:00:00",27.19862,77.92066,SO2,33,64,46
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","26-02-2026 19:00:00",27.19862,77.92066,CO,13,35,15
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","26-02-2026 19:00:00",28.964949,77.278761,NO2,10,58,33
